YEAR,MAKE,MODEL,SALE_PRICE,SALE_DATE,LISTING_TYPE
2011,PORSCHE,BOXSTER SPYDER 6-SPEED,63500.0,2023-08-31,SOLD 
2011,PORSCHE,911 TURBO S COUPE,116000.0,2023-08-30,BID 
0000,PORSCHE,15×7″ AND 15×8″ FUCHS WHEELS FOR,2100.0,2023-08-30,SOLD 
2003,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,47000.0,2023-08-30,SOLD 
2010,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,53000.0,2023-08-30,SOLD 
0000,PORSCHE,18×8″ AND 18×11″ TECHNOLOGY HOLLOW-SPOKE WHEELS,2300.0,2023-08-30,SOLD 
2017,PORSCHE,CAYENNE S,35000.0,2023-08-30,BID 
2005,PORSCHE,911 CARRERA COUPE 6-SPEED,37500.0,2023-08-30,SOLD 
2006,PORSCHE,ORIGINAL-OWNER  911 CARRERA 4S CABRIOLET 6-SPEED,55000.0,2023-08-30,SOLD 
2011,PORSCHE,911 GT3,175997.0,2023-08-30,SOLD 
2019,PORSCHE,911 TARGA 4 GTS,151000.0,2023-08-30,BID 
1998,PORSCHE,23-YEARS-OWNED  911 CARRERA 4S 6-SPEED,131000.0,2023-08-30,SOLD 
1979,PORSCHE,21-YEARS-OWNED  930 TURBO COUPE,94000.0,2023-08-30,SOLD 
1985,PORSCHE,ROW  911 CARRERA CABRIOLET PROJECT,32750.0,2023-08-30,SOLD 
1996,PORSCHE,911 CARRERA COUPE,60000.0,2023-08-30,SOLD 
1962,PORSCHE,31-YEARS-OWNED  356B TWIN GRILLE ROADSTER,187000.0,2023-08-30,BID 
1987,PORSCHE,959 KOMFORT,1650000.0,2023-08-30,BID 
1998,PORSCHE,911 CARRERA S COUPE 6-SPEED,182000.0,2023-08-29,BID 
2000,PORSCHE,911 CARRERA COUPE 6-SPEED,25750.0,2023-08-29,BID 
1976,PORSCHE,ROW  930 TURBO,115500.0,2023-08-29,BID 
2013,PORSCHE,CAYENNE GTS,27500.0,2023-08-29,BID 
1974,PORSCHE,47-YEARS-OWNED  914,12750.0,2023-08-29,SOLD 
2022,PORSCHE,911 GT3 TOURING 6-SPEED,267000.0,2023-08-29,SOLD 
2004,PORSCHE,BOXSTER 5-SPEED,23000.0,2023-08-29,BID 
1991,PORSCHE,911 TURBO,250000.0,2023-08-29,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,23161.0,2023-08-29,BID 
2010,PORSCHE,CAYENNE GTS,37000.0,2023-08-29,SOLD 
2007,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,35750.0,2023-08-29,SOLD 
1989,PORSCHE,911 CARRERA 4 COUPE 5-SPEED,91500.0,2023-08-29,SOLD 
1997,PORSCHE,911 TURBO,323000.0,2023-08-29,SOLD 
1997,PORSCHE,911 CARRERA 4S 6-SPEED,301000.0,2023-08-29,SOLD 
0000,PORSCHE,987/997 SPORT BUCKET SEATS,19250.0,2023-08-29,SOLD 
1993,PORSCHE,NON-SUNROOF ROW  928 GTS 5-SPEED,87928.0,2023-08-29,BID 
1994,PORSCHE,SINGLE-FAMILY-OWNED  968 COUPE 6-SPEED,17268.0,2023-08-29,SOLD 
1988,PORSCHE,ONE-FAMILY-OWNED  911 CARRERA COUPE G50 PROJECT,43000.0,2023-08-29,SOLD 
1963,PORSCHE,356B COUPE,55000.0,2023-08-29,SOLD 
1968,PORSCHE,908K,1400000.0,2023-08-29,BID 
2016,PORSCHE,911 GT3 RS,186000.0,2023-08-28,SOLD 
2017,PORSCHE,911 TURBO S CABRIOLET,131000.0,2023-08-28,SOLD 
1983,PORSCHE,911SC COUPE,63000.0,2023-08-28,BID 
2010,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,68500.0,2023-08-28,SOLD 
1994,PORSCHE,20-YEARS-OWNED  968 CABRIOLET 6-SPEED,22250.0,2023-08-28,SOLD 
1985,PORSCHE,36-YEARS-OWNED  911 CARRERA TARGA,35911.0,2023-08-28,BID 
2007,PORSCHE,911 TURBO COUPE,78500.0,2023-08-28,SOLD 
1965,PORSCHE,36-YEARS-OWNED  356C COUPE,126000.0,2023-08-28,SOLD 
1973,PORSCHE,2.0L-POWERED  914,27914.0,2023-08-28,SOLD 
2002,PORSCHE,BOXSTER S 6-SPEED,26000.0,2023-08-28,SOLD 
1962,PORSCHE,356B 1600 SUPER 90 CABRIOLET,137000.0,2023-08-28,SOLD 
2004,PORSCHE,911 TURBO CABRIOLET 6-SPEED,65000.0,2023-08-28,SOLD 
2008,PORSCHE,911 CARRERA S COUPE 6-SPEED,56500.0,2023-08-28,SOLD 
0000,RUF,19×8.5″ AND 19×10″ WHEELS FOR PORSCHE 993 TURBO,8000.0,2023-08-28,SOLD 
1966,PORSCHE,912 COUPE 5-SPEED,43000.0,2023-08-27,BID 
2002,PORSCHE,911 TURBO COUPE X50 6-SPEED,80500.0,2023-08-27,SOLD 
1980,PORSCHE,30-YEARS-OWNED  911SC TARGA,38500.0,2023-08-27,SOLD 
1983,PORSCHE,911SC COUPE PROJECT,40000.0,2023-08-27,SOLD 
2009,PORSCHE,CAYMAN 6-SPEED,28000.0,2023-08-26,SOLD 
0000,PORSCHE,SPOILER AND DECKLID FOR 911,1336.0,2023-08-26,SOLD 
1986,PORSCHE,944 TURBO,22000.0,2023-08-26,BID 
2004,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,40000.0,2023-08-26,SOLD 
0000,RUF,17×9″ AND 17×10″ WHEELS BY SPEEDLINE FOR PORSCHE,10911.0,2023-08-26,SOLD 
1980,PORSCHE,ONE-OWNER  911SC COUPE,79500.0,2023-08-26,SOLD 
1976,PORSCHE,TWIN-TURBOCHARGED  914,32914.0,2023-08-26,SOLD 
0000,PORSCHE,912 TYPE 616/39 ENGINE,12000.0,2023-08-26,SOLD 
0000,PORSCHE,911 TOOL KIT & MEMORABILIA,8000.0,2023-08-25,SOLD 
2021,PORSCHE,TAYCAN 4S,80000.0,2023-08-25,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,27500.0,2023-08-25,BID 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,27000.0,2023-08-25,SOLD 
2009,PORSCHE,CAYENNE,13750.0,2023-08-25,SOLD 
2013,PORSCHE,911 CARRERA COUPE,52911.0,2023-08-25,SOLD 
2015,PORSCHE,911 GT3,142000.0,2023-08-25,SOLD 
2006,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,37500.0,2023-08-25,SOLD 
1979,PORSCHE,MODIFIED  911SC COUPE,73500.0,2023-08-25,SOLD 
1978,PORSCHE,MODIFIED  930 TURBO 5-SPEED,112000.0,2023-08-25,SOLD 
1992,PORSCHE,3.8L-POWERED  911 CARRERA RS,201964.0,2023-08-25,BID 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,63500.0,2023-08-24,SOLD 
0000,PORSCHE,CARRERA TAIL SPOILER FOR 911,1400.0,2023-08-24,SOLD 
2004,PORSCHE,CARRERA GT PROMOTIONAL KIT AND  NEWS MEDIA PACK,1550.0,2023-08-24,SOLD 
0000,PORSCHE,ILLUMINATED SIGN,13333.0,2023-08-24,SOLD 
2021,PORSCHE,911 CARRERA 4S COUPE,138500.0,2023-08-24,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,30000.0,2023-08-24,BID 
2023,PORSCHE,911 CARRERA T 7-SPEED,122000.0,2023-08-24,BID 
1988,PORSCHE,911 CARRERA CABRIOLET G50,None,None,None
2004,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,53000.0,2023-08-24,SOLD 
2001,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,33500.0,2023-08-24,SOLD 
0000,PORSCHE,CRANKCASE FOR 911 3.6L FLAT-SIX,7500.0,2023-08-24,SOLD 
0000,PORSCHE,17″ VOLK RACING CENTER-LOCK WHEELS BY RAYS ENGINEERING FOR,1900.0,2023-08-24,SOLD 
2008,PORSCHE,ONE-OWNER  911 TURBO CABRIOLET 6-SPEED,68000.0,2023-08-24,SOLD 
1975,PORSCHE,911S 2.7L ENGINE,16750.0,2023-08-24,BID 
2014,PORSCHE,911 TURBO S CABRIOLET,131000.0,2023-08-24,SOLD 
1995,PORSCHE,911 CARRERA COUPE 6-SPEED,87500.0,2023-08-24,SOLD 
2023,PORSCHE,911 GT3 6-SPEED,245000.0,2023-08-24,BID 
2023,PORSCHE,718 SPYDER,126000.0,2023-08-23,SOLD 
0000,PORSCHE,CRANKCASE FOR 911 3.8L FLAT-SIX,10250.0,2023-08-23,SOLD 
2009,PORSCHE,911 CARRERA 4S COUPE,58000.0,2023-08-23,SOLD 
2008,PORSCHE,CAYMAN S SPORT 6-SPEED,35000.0,2023-08-23,SOLD 
0000,PORSCHE,TEA-TRAY SPOILER FOR 911,3700.0,2023-08-23,SOLD 
0000,PORSCHE,15×8″ AND 15×9″ FUCHS WHEELS FOR,4350.0,2023-08-23,SOLD 
2007,PORSCHE,BOXSTER 5-SPEED,22500.0,2023-08-23,SOLD 
2006,PORSCHE,3.8L-POWERED  CAYMAN S,30849.0,2023-08-23,SOLD 
1981,PORSCHE,SPECIAL WISHES  911 TURBO SLANTNOSE COUPE,181000.0,2023-08-23,BID 
2008,PORSCHE,911 TURBO COUPE,50000.0,2023-08-23,BID 
2006,PORSCHE,BOXSTER S 6-SPEED,32250.0,2023-08-23,SOLD 
1977,PORSCHE,MODIFIED  911S COUPE 3.4L,71000.0,2023-08-23,SOLD 
2008,PORSCHE,911 CARRERA 4S COUPE,40000.0,2023-08-23,SOLD 
1994,PORSCHE,959-STYLE  911 CARRERA 4 RALLY CAR TRIBUTE,125000.0,2023-08-23,BID 
1970,PORSCHE,2.7L-POWERED  911T COUPE,91000.0,2023-08-23,SOLD 
2003,PORSCHE,911 TURBO COUPE X50 6-SPEED,75996.0,2023-08-23,SOLD 
2014,PORSCHE,CAYENNE GTS,23500.0,2023-08-22,SOLD 
1988,PORSCHE,911 CARRERA TARGA G50 5-SPEED,67500.0,2023-08-22,SOLD 
2003,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,35750.0,2023-08-22,SOLD 
2008,PORSCHE,BOXSTER S LIMITED EDITION 6-SPEED,28750.0,2023-08-22,SOLD 
1998,PORSCHE,911 CARRERA S COUPE 6-SPEED,165000.0,2023-08-22,BID 
1989,PORSCHE,944 S2,25700.0,2023-08-22,BID 
0000,PORSCHE,CARRERA TAIL SPOILER FOR 911,1950.0,2023-08-22,SOLD 
1973,PORSCHE,914 2.0,36223.0,2023-08-22,SOLD 
1987,PORSCHE,944 TURBO,22500.0,2023-08-22,SOLD 
1997,PORSCHE,BOXSTER 5-SPEED,18500.0,2023-08-22,SOLD 
1989,PORSCHE,911 CARRERA 4 COUPE 5-SPEED,90000.0,2023-08-22,SOLD 
2005,PORSCHE,911 CARRERA S CABRIOLET 6-SPEED,37750.0,2023-08-22,SOLD 
1999,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,21750.0,2023-08-22,SOLD 
1998,PORSCHE,ROW  911 CARRERA 4S X51 6-SPEED,138993.0,2023-08-22,BID 
1979,PORSCHE,ROW  930 TURBO,130930.0,2023-08-22,SOLD 
2006,PORSCHE,CAYENNE S TITANIUM EDITION,19250.0,2023-08-21,SOLD 
2002,PORSCHE,911 CARRERA COUPE 6-SPEED,27500.0,2023-08-21,SOLD 
1990,PORSCHE,911 CARRERA 2 CABRIOLET,57000.0,2023-08-21,SOLD 
1964,PORSCHE,356C COUPE,121356.0,2023-08-21,SOLD 
1987,PORSCHE,962–STYLE BFGOODRICH PROMOTIONAL GO-KART,2525.0,2023-08-21,SOLD 
0000,PORSCHE,15×7″ AND 15×8″ FUCHS WHEELS FOR,2500.0,2023-08-21,SOLD 
2000,PORSCHE,BOXSTER 5-SPEED,15000.0,2023-08-21,SOLD 
1963,PORSCHE,356B 1600 SUPER CABRIOLET,116000.0,2023-08-21,SOLD 
1969,PORSCHE,49-YEARS-OWNED  911E COUPE,51000.0,2023-08-21,BID 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,24000.0,2023-08-21,SOLD 
1983,PORSCHE,911SC COUPE,61513.0,2023-08-21,SOLD 
0000,EURO,PORSCHE 996 GT3 RECARO SEATS,5650.0,2023-08-21,SOLD 
1996,PORSCHE,911 TURBO,242000.0,2023-08-21,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,17000.0,2023-08-21,SOLD 
2016,PORSCHE,CAYMAN GTS,64000.0,2023-08-21,SOLD 
1975,PORSCHE,914,16250.0,2023-08-21,BID 
1984,PORSCHE,911 CARRERA TARGA,61000.0,2023-08-21,SOLD 
1979,PORSCHE,930 TURBO,177500.0,2023-08-21,BID 
2008,PORSCHE,911 TURBO COUPE,86411.0,2023-08-21,SOLD 
1976,PORSCHE,914 2.0,22000.0,2023-08-20,SOLD 
0000,PORSCHE,RECARO SPORT SEATS FOR 911,9500.0,2023-08-20,SOLD 
1986,PORSCHE,911 CARRERA TARGA,65000.0,2023-08-20,SOLD 
1966,PORSCHE,912 COUPE 5-SPEED,42500.0,2023-08-20,BID 
1995,PORSCHE,27-YEARS-OWNED  968 COUPE,15750.0,2023-08-20,SOLD 
1971,PORSCHE,911T TARGA,57500.0,2023-08-20,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,98501.0,2023-08-20,SOLD 
1978,PORSCHE,RSR-STYLE  911SC COUPE TWIN-PLUG 2.8L,107000.0,2023-08-20,SOLD 
2001,PORSCHE,911 CARRERA COUPE 6-SPEED,23750.0,2023-08-20,SOLD 
2010,PORSCHE,CAYENNE GTS,29750.0,2023-08-20,SOLD 
1978,PORSCHE,ROW  930 TURBO,90600.0,2023-08-20,SOLD 
1969,PORSCHE,2.4L-POWERED  911T COUPE,65000.0,2023-08-20,BID 
2001,PORSCHE,BOXSTER S 5-SPEED,11000.0,2023-08-19,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,32500.0,2023-08-19,BID 
2002,PORSCHE,911 GT2,202000.0,2023-08-19,SOLD 
2009,PORSCHE,911 TURBO COUPE 6-SPEED,96459.0,2023-08-19,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY VINTAGE SPEEDSTERS,40250.0,2023-08-19,SOLD 
1983,PORSCHE,928S,8100.0,2023-08-18,SOLD 
0000,PORSCHE,17×7.5″ AND 17×9″ CUP 1 WHEELS BY SPEEDLINE,3000.0,2023-08-18,SOLD 
2018,PORSCHE,911 TURBO S COUPE EXCLUSIVE SERIES,180000.0,2023-08-18,SOLD 
1970,PORSCHE,52-YEARS-OWNED  911T TARGA,49911.0,2023-08-18,BID 
2016,PORSCHE,911 GT3 RS,193000.0,2023-08-18,BID 
2003,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,26500.0,2023-08-18,SOLD 
2009,PORSCHE,CAYENNE GTS,22000.0,2023-08-18,SOLD 
1992,PORSCHE,968 CABRIOLET,28750.0,2023-08-18,BID 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,55000.0,2023-08-17,BID 
1988,PORSCHE,928 S4,34249.0,2023-08-17,SOLD 
0000,PORSCHE,16×6″ AND 16×7″ FUCHS WHEELS FOR,1950.0,2023-08-17,SOLD 
2010,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,45500.0,2023-08-17,SOLD 
2004,PORSCHE,CAYENNE S,9513.0,2023-08-17,SOLD 
1975,PORSCHE,3.0L-POWERED  911S COUPE,77500.0,2023-08-17,SOLD 
2015,PORSCHE,CAYMAN GTS,55000.0,2023-08-17,SOLD 
2021,PORSCHE,TAYCAN TURBO S,125200.0,2023-08-17,SOLD 
1999,PORSCHE,911 CARRERA COUPE,16200.0,2023-08-17,SOLD 
1987,PORSCHE,911 CARRERA CABRIOLET G50,60000.0,2023-08-17,SOLD 
2004,PORSCHE,911 GT3,145000.0,2023-08-17,SOLD 
2009,PORSCHE,911 CARRERA S COUPE,47750.0,2023-08-17,SOLD 
2005,PORSCHE,911 TURBO S CABRIOLET,75500.0,2023-08-17,SOLD 
1975,PORSCHE,911S COUPE 5-SPEED,93000.0,2023-08-17,SOLD 
1987,PORSCHE,944 5-SPEED,65944.0,2023-08-17,SOLD 
1989,PORSCHE,US-MARKET  911 CARRERA CLUB SPORT,131000.0,2023-08-17,BID 
1986,PORSCHE,.5 928S,11600.0,2023-08-16,BID 
2021,PORSCHE,911 CARRERA 4S COUPE 7-SPEED,138000.0,2023-08-16,SOLD 
2008,PORSCHE,CAYMAN S 6-SPEED,31000.0,2023-08-16,SOLD 
2008,PORSCHE,BOXSTER 5-SPEED,22000.0,2023-08-16,SOLD 
2001,PORSCHE,BOXSTER 5-SPEED,13750.0,2023-08-16,SOLD 
1995,PORSCHE,911 CARRERA COUPE 6-SPEED,82000.0,2023-08-16,SOLD 
2005,PORSCHE,911 CARRERA COUPE 6-SPEED,37000.0,2023-08-16,SOLD 
2011,PORSCHE,911 CARRERA 4S COUPE,62997.0,2023-08-16,BID 
2012,PORSCHE,911 CARRERA S CABRIOLET 7-SPEED,75000.0,2023-08-16,SOLD 
1971,PORSCHE,36-YEARS-OWNED MODIFIED  911E COUPE,59000.0,2023-08-16,BID 
2021,PORSCHE,911 TURBO S CABRIOLET,232000.0,2023-08-16,SOLD 
2009,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,48750.0,2023-08-16,SOLD 
1964,PORSCHE,47-YEARS-OWNED  356C COUPE PROJECT,32000.0,2023-08-16,SOLD 
1986,PORSCHE,911 CARRERA COUPE,79000.0,2023-08-15,SOLD 
2008,PORSCHE,CAYMAN S 6-SPEED,31500.0,2023-08-15,SOLD 
1974,PORSCHE,40-YEARS-OWNED  911 COUPE TRACK CAR,50000.0,2023-08-15,SOLD 
2012,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,62000.0,2023-08-15,SOLD 
1979,PORSCHE,ROW  911SC,66000.0,2023-08-15,SOLD 
1998,PORSCHE,911 CARRERA TARGA,106000.0,2023-08-15,BID 
2003,PORSCHE,911 TURBO COUPE 6-SPEED,68000.0,2023-08-15,SOLD 
1998,PORSCHE,911 CARRERA S COUPE 6-SPEED,185000.0,2023-08-15,SOLD 
1990,PORSCHE,911 CARRERA 4 CABRIOLET 5-SPEED,73000.0,2023-08-15,SOLD 
0000,PORSCHE,SIX-PIECE CARRERA GT LUGGAGE COLLECTION,13000.0,2023-08-15,SOLD 
2022,PORSCHE,911 CARRERA S COUPE 7-SPEED,149305.0,2023-08-15,BID 
1986,PORSCHE,944 TURBO,26500.0,2023-08-15,SOLD 
1987,PORSCHE,24-YEARS-OWNED  911 TURBO M505 SLANT NOSE,130977.0,2023-08-15,BID 
0000,PORSCHE,BANNER BY BONNER FAHNENFABRIK,5100.0,2023-08-15,SOLD 
1973,PORSCHE,914 2.0,25000.0,2023-08-15,SOLD 
2023,PORSCHE,911 TURBO S COUPE,231000.0,2023-08-15,BID 
1959,PORSCHE,356A 1600 SUPER COUPE,110000.0,2023-08-15,BID 
1987,PORSCHE,911 CARRERA TARGA G50,75911.0,2023-08-15,BID 
2012,PORSCHE,CAYENNE 6-SPEED,21000.0,2023-08-14,SOLD 
0000,PORSCHE,15×8″ AND 15×9″ FUCHS WHEELS FOR,6100.0,2023-08-14,SOLD 
2001,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,27977.0,2023-08-14,SOLD 
2021,PORSCHE,911 TARGA 4S,165000.0,2023-08-14,SOLD 
0000,PORSCHE,20×9.5″ AND 21×12.5″ WHEELS FOR 911 GT3 RS,3800.0,2023-08-14,SOLD 
2017,PORSCHE,CAYENNE PLATINUM EDITION,26000.0,2023-08-14,BID 
2023,PORSCHE,911 GT3 TOURING 6-SPEED,260000.0,2023-08-14,BID 
1963,PORSCHE,41-YEARS-OWNED  356B 1600S COUPE,55000.0,2023-08-14,SOLD 
1979,PORSCHE,930 TURBO,170000.0,2023-08-14,BID 
0000,PORSCHE,INTAKE MANIFOLD, INTERCOOLER, AND KKK 3LDZ TURBOCHARGER FOR,1425.0,2023-08-14,SOLD 
2000,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,30000.0,2023-08-14,SOLD 
1963,PORSCHE,34-YEARS-OWNED  356B CABRIOLET,130500.0,2023-08-14,SOLD 
2003,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,45750.0,2023-08-14,SOLD 
1982,PORSCHE,911SC COUPE,60911.0,2023-08-14,SOLD 
1979,PORSCHE,RSR-STYLE  911 3.8L 5-SPEED,200000.0,2023-08-14,SOLD 
1965,PORSCHE,911 COUPE,265000.0,2023-08-14,SOLD 
1997,PORSCHE,911 TURBO,294000.0,2023-08-14,SOLD 
2022,PORSCHE,911 GT3 TOURING 6-SPEED,277000.0,2023-08-14,BID 
1965,PORSCHE,356SC CABRIOLET,223000.0,2023-08-14,BID 
2019,PORSCHE,STEEL GREY  911 GT2 RS WEISSACH,439000.0,2023-08-14,SOLD 
1970,PORSCHE,914-6,90000.0,2023-08-14,SOLD 
1969,PORSCHE,911T COUPE,156000.0,2023-08-14,BID 
1966,PORSCHE,906,2000000.0,2023-08-14,BID 
1977,PORSCHE,MAGNUS WALKER’S  930 TURBO CARRERA,210000.0,2023-08-14,SOLD 
0000,PORSCHE,SPORT SEATS FOR 911,30250.0,2023-08-13,SOLD 
2007,PORSCHE,CAYMAN 5-SPEED,34987.0,2023-08-13,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,10850.0,2023-08-13,BID 
2007,PORSCHE,911 TURBO COUPE,100000.0,2023-08-13,SOLD 
2008,PORSCHE,911 GT2 3.8L,254997.0,2023-08-13,SOLD 
0000,PORSCHE,M28 V8 ENGINE COFFEE TABLE,12000.0,2023-08-13,SOLD 
1999,PORSCHE,911 CARRERA COUPE 6-SPEED,33250.0,2023-08-13,SOLD 
1966,PORSCHE,912 COUPE 5-SPEED,54000.0,2023-08-13,BID 
2009,PORSCHE,911 CARRERA S CABRIOLET,71000.0,2023-08-13,SOLD 
1973,PORSCHE,ORIGINAL-OWNER  911S TARGA 2.7L,85000.0,2023-08-13,BID 
2007,PORSCHE,CAYMAN 5-SPEED,37750.0,2023-08-12,SOLD 
2000,PORSCHE,BOXSTER S 6-SPEED,19000.0,2023-08-12,SOLD 
1972,PORSCHE,35-YEARS-OWNED  911T COUPE 2.7L,85000.0,2023-08-12,BID 
1973,PORSCHE,3.0L-POWERED  914,47000.0,2023-08-12,BID 
0000,PORSCHE,RECARO SPORT SEATS FOR 911,5100.0,2023-08-12,SOLD 
2008,PORSCHE,911 TURBO COUPE 6-SPEED,79000.0,2023-08-12,SOLD 
2000,PORSCHE,911 CARRERA COUPE 6-SPEED,27250.0,2023-08-12,SOLD 
1997,PORSCHE,BOXSTER 5-SPEED,22500.0,2023-08-12,SOLD 
1976,PORSCHE,3.2-POWERED  911S CABRIOLET CONVERSION,30911.0,2023-08-12,SOLD 
2014,PORSCHE,911 CARRERA S COUPE,61000.0,2023-08-12,SOLD 
0000,PORSCHE,15×6″ FUCHS WHEELS FOR 911,3600.0,2023-08-11,SOLD 
1992,PORSCHE,968 COUPE 6-SPEED,43000.0,2023-08-11,SOLD 
2009,PORSCHE,CAYENNE TURBO,26000.0,2023-08-11,BID 
1987,PORSCHE,944S 5-SPEED,10550.0,2023-08-11,SOLD 
1975,PORSCHE,911S TARGA 5-SPEED,66888.0,2023-08-11,SOLD 
1965,PORSCHE,356C COUPE,68000.0,2023-08-11,BID 
2019,PORSCHE,911 TURBO S CABRIOLET EXCLUSIVE SERIES,285000.0,2023-08-11,SOLD 
1989,PORSCHE,911 CARRERA CABRIOLET 25TH ANNIVERSARY EDITION,130000.0,2023-08-11,SOLD 
2017,PORSCHE,911 CARRERA GTS CABRIOLET,116000.0,2023-08-11,BID 
0000,PORSCHE,ZENITH 40 TIN CARBURETORS FOR 911,2300.0,2023-08-11,SOLD 
1991,PORSCHE,911 CARRERA 2 TARGA,64964.0,2023-08-11,BID 
2012,PORSCHE,911 TARGA 4S,67059.0,2023-08-11,SOLD 
1998,PORSCHE,911 CARRERA TARGA,76000.0,2023-08-11,SOLD 
2015,PORSCHE,CAYENNE DIESEL,32000.0,2023-08-11,BID 
2012,PORSCHE,BOXSTER SPYDER 6-SPEED,75000.0,2023-08-11,SOLD 
1972,PORSCHE,RSR-STYLE  911T 2.7L,135000.0,2023-08-11,SOLD 
1976,PORSCHE,LE MANS-CLASS-WINNING  934 RACE CAR,1550000.0,2023-08-11,SOLD 
2012,PORSCHE,911 GT3 RSR,525000.0,2023-08-11,BID 
1971,PORSCHE,2.0L FLAT SIX-POWERED  914 RACE CAR,56914.0,2023-08-11,SOLD 
1995,PORSCHE,911 GT2 RACE CAR,800000.0,2023-08-11,SOLD 
1979,PORSCHE,911SC ALMÉRAS FRÈRES-STYLE RACE CAR,165000.0,2023-08-11,SOLD 
0000,PORSCHE,FABCAR-BUILT 935/84 RACE CAR,1450000.0,2023-08-11,BID 
2008,PORSCHE,911 GT3 RSR,325000.0,2023-08-11,BID 
2010,PORSCHE,911 GT3 RSR,500997.0,2023-08-11,BID 
1967,PORSCHE,911S COUPE TRACK CAR PROJECT,123000.0,2023-08-10,SOLD 
2023,PORSCHE,TAYCAN TURBO S CROSS TURISMO,171000.0,2023-08-10,BID 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,26250.0,2023-08-10,SOLD 
1983,PORSCHE,944 5-SPEED,14750.0,2023-08-10,SOLD 
1998,PORSCHE,BOXSTER 5-SPEED,12750.0,2023-08-10,BID 
2014,PORSCHE,PANAMERA 4S,32250.0,2023-08-10,BID 
0000,PORSCHE,18×8.5″ AND 18×11″ WHEELS FOR 996 GT3,2000.0,2023-08-10,SOLD 
1995,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,51750.0,2023-08-10,SOLD 
2004,PORSCHE,BOXSTER S 6-SPEED,19500.0,2023-08-10,SOLD 
2004,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,33996.0,2023-08-10,SOLD 
1988,PORSCHE,911 CARRERA CABRIOLET G50,40250.0,2023-08-10,BID 
2010,PORSCHE,CAYENNE S TRANSSYBERIA,37000.0,2023-08-10,BID 
1975,PORSCHE,3.6L-POWERED  911S COUPE,146000.0,2023-08-10,SOLD 
2008,PORSCHE,911 TURBO CABRIOLET 6-SPEED,80000.0,2023-08-10,SOLD 
1985,EURO, PORSCHE 911 CARRERA CABRIOLET,46750.0,2023-08-09,SOLD 
0000,PORSCHE,16×7″ AND 16×8″ FUCHS WHEELS FOR,3500.0,2023-08-09,SOLD 
2007,PORSCHE,BOXSTER 5-SPEED,23000.0,2023-08-09,SOLD 
0000,PORSCHE,COLLECTION OF 911 INTERIOR PARTS,1700.0,2023-08-09,SOLD 
1986,PORSCHE,911 CARRERA TARGA,36250.0,2023-08-09,SOLD 
2001,PORSCHE,911 TURBO COUPE 6-SPEED,75000.0,2023-08-09,SOLD 
2000,PORSCHE,BOXSTER 5-SPEED,16000.0,2023-08-09,SOLD 
0000,PORSCHE,COLLECTION OF 911 EXTERIOR TRIM PIECES,1600.0,2023-08-09,SOLD 
2007,PORSCHE,42K-KILOMETER  CAYMAN S 6-SPEED,25000.0,2023-08-09,BID 
2006,PORSCHE,911 CARRERA S CABRIOLET,42250.0,2023-08-09,BID 
1984,PORSCHE,36-YEARS-FAMILY-OWNED  928S,21000.0,2023-08-09,SOLD 
2006,PORSCHE,CAYENNE TURBO S,21855.0,2023-08-09,SOLD 
2011,PORSCHE,911 SPEEDSTER,256000.0,2023-08-09,SOLD 
1997,PORSCHE,911 TURBO,193000.0,2023-08-08,SOLD 
2016,PORSCHE,911 TURBO S COUPE,112000.0,2023-08-08,BID 
2016,PORSCHE,CAYMAN GT4,80000.0,2023-08-08,BID 
